,Open,High,Low,Close,Adj Close,Volume
2022-04-11 00:00:00+01:00,1.089680790901184,1.0901559591293335,1.0887316465377808,1.0888501405715942,1.0888501405715942,0
2022-04-11 01:00:00+01:00,1.0887316465377808,1.089561939239502,1.0883761644363403,1.0890873670578003,1.0890873670578003,0
2022-04-11 02:00:00+01:00,1.0893245935440063,1.0900371074676514,1.0888501405715942,1.0893245935440063,1.0893245935440063,0
2022-04-11 03:00:00+01:00,1.0893245935440063,1.0893245935440063,1.087902545928955,1.0882576704025269,1.0882576704025269,0
2022-04-11 04:00:00+01:00,1.0884946584701538,1.0889687538146973,1.088020920753479,1.0886130332946777,1.0886130332946777,0
2022-04-11 05:00:00+01:00,1.0884946584701538,1.0893245935440063,1.0883761644363403,1.0889687538146973,1.0889687538146973,0
2022-04-11 06:00:00+01:00,1.0889687538146973,1.089561939239502,1.0884946584701538,1.089561939239502,1.089561939239502,0
2022-04-11 07:00:00+01:00,1.0894432067871094,1.089561939239502,1.0877841711044312,1.0884946584701538,1.0884946584701538,0
2022-04-11 08:00:00+01:00,1.0883761644363403,1.0918222665786743,1.0883761644363403,1.0911074876785278,1.0911074876785278,0
2022-04-11 09:00:00+01:00,1.091226577758789,1.0920606851577759,1.0907504558563232,1.0909883975982666,1.0909883975982666,0
2022-04-11 10:00:00+01:00,1.091226577758789,1.0934937000274658,1.0907504558563232,1.0928961038589478,1.0928961038589478,0
2022-04-11 11:00:00+01:00,1.0930156707763672,1.0937328338623047,1.0909883975982666,1.0915838479995728,1.0915838479995728,0
2022-04-11 12:00:00+01:00,1.0917030572891235,1.0917030572891235,1.0901559591293335,1.0906314849853516,1.0906314849853516,0
2022-04-11 13:00:00+01:00,1.0905125141143799,1.091226577758789,1.089561939239502,1.0907504558563232,1.0907504558563232,0
2022-04-11 14:00:00+01:00,1.0909883975982666,1.0909883975982666,1.0883761644363403,1.0884946584701538,1.0884946584701538,0
2022-04-11 15:00:00+01:00,1.0883761644363403,1.0900371074676514,1.0883761644363403,1.0899182558059692,1.0899182558059692,0
2022-04-11 16:00:00+01:00,1.089680790901184,1.0901559591293335,1.0876659154891968,1.088139295578003,1.088139295578003,0
2022-04-11 17:00:00+01:00,1.0875475406646729,1.0889687538146973,1.0875475406646729,1.0884946584701538,1.0884946584701538,0
2022-04-11 18:00:00+01:00,1.0886130332946777,1.0893245935440063,1.088139295578003,1.0886130332946777,1.0886130332946777,0
2022-04-11 19:00:00+01:00,1.0884946584701538,1.0897995233535767,1.0884946584701538,1.0893245935440063,1.0893245935440063,0
2022-04-11 20:00:00+01:00,1.0893245935440063,1.089680790901184,1.0884946584701538,1.0887316465377808,1.0887316465377808,0
2022-04-11 21:00:00+01:00,1.0887316465377808,1.0890873670578003,1.0883761644363403,1.0886130332946777,1.0886130332946777,0
2022-04-11 22:00:00+01:00,1.0886130332946777,1.0890873670578003,1.0884946584701538,1.0887316465377808,1.0887316465377808,0
2022-04-11 23:00:00+01:00,1.0888501405715942,1.0893245935440063,1.0882576704025269,1.0887316465377808,1.0887316465377808,0
2022-04-12 00:00:00+01:00,1.0884946584701538,1.0888501405715942,1.088020920753479,1.088139295578003,1.088139295578003,0
2022-04-12 01:00:00+01:00,1.088020920753479,1.0888501405715942,1.0874292850494385,1.0877841711044312,1.0877841711044312,0
2022-04-12 02:00:00+01:00,1.087902545928955,1.087902545928955,1.08695650100708,1.0874292850494385,1.0874292850494385,0
2022-04-12 03:00:00+01:00,1.0876659154891968,1.087902545928955,1.08695650100708,1.0874292850494385,1.0874292850494385,0
2022-04-12 04:00:00+01:00,1.0874292850494385,1.088139295578003,1.0874292850494385,1.0877841711044312,1.0877841711044312,0
2022-04-12 05:00:00+01:00,1.0877841711044312,1.0887316465377808,1.0877841711044312,1.0882576704025269,1.0882576704025269,0
2022-04-12 06:00:00+01:00,1.0882576704025269,1.0884946584701538,1.087311029434204,1.087311029434204,1.087311029434204,0
2022-04-12 07:00:00+01:00,1.0874292850494385,1.0876659154891968,1.0864840745925903,1.0866022109985352,1.0866022109985352,0
2022-04-12 08:00:00+01:00,1.0864840745925903,1.0874292850494385,1.0856584310531616,1.0874292850494385,1.0874292850494385,0
2022-04-12 09:00:00+01:00,1.0871928930282593,1.0874292850494385,1.085894227027893,1.0864840745925903,1.0864840745925903,0
2022-04-12 10:00:00+01:00,1.0864840745925903,1.0877841711044312,1.0864840745925903,1.0875475406646729,1.0875475406646729,0
2022-04-12 11:00:00+01:00,1.0875475406646729,1.087902545928955,1.08695650100708,1.0871928930282593,1.0871928930282593,0
2022-04-12 12:00:00+01:00,1.087074637413025,1.0874292850494385,1.0857763290405273,1.0863661766052246,1.0863661766052246,0
2022-04-12 13:00:00+01:00,1.0862481594085693,1.0905125141143799,1.0854227542877197,1.0899182558059692,1.0899182558059692,0
2022-04-12 14:00:00+01:00,1.0893245935440063,1.0903936624526978,1.087311029434204,1.087311029434204,1.087311029434204,0
2022-04-12 15:00:00+01:00,1.0876659154891968,1.0893245935440063,1.0875475406646729,1.0877841711044312,1.0877841711044312,0
2022-04-12 16:00:00+01:00,1.0875475406646729,1.088020920753479,1.0854227542877197,1.0856584310531616,1.0856584310531616,0
2022-04-12 17:00:00+01:00,1.0855406522750854,1.0866022109985352,1.0837758779525757,1.0843634605407715,1.0843634605407715,0
2022-04-12 18:00:00+01:00,1.0843634605407715,1.0847163200378418,1.0830715894699097,1.0830715894699097,1.0830715894699097,0
2022-04-12 19:00:00+01:00,1.0831888914108276,1.0835410356521606,1.0824854373931885,1.0834236145019531,1.0834236145019531,0
2022-04-12 20:00:00+01:00,1.0833063125610352,1.0837758779525757,1.0831888914108276,1.0836584568023682,1.0836584568023682,0
2022-04-12 21:00:00+01:00,1.0833063125610352,1.0835410356521606,1.0828369855880737,1.0828369855880737,1.0828369855880737,0
2022-04-12 22:00:00+01:00,1.0829542875289917,1.0835410356521606,1.0827198028564453,1.0831888914108276,1.0831888914108276,0
2022-04-12 23:00:00+01:00,1.0830715894699097,1.0835410356521606,1.0829542875289917,1.0830715894699097,1.0830715894699097,0
2022-04-13 00:00:00+01:00,1.0831888914108276,1.0833063125610352,1.082602620124817,1.0828369855880737,1.0828369855880737,0
2022-04-13 01:00:00+01:00,1.0828369855880737,1.0831888914108276,1.081548810005188,1.0818997621536255,1.0818997621536255,0
2022-04-13 02:00:00+01:00,1.0818997621536255,1.0833063125610352,1.0818997621536255,1.0833063125610352,1.0833063125610352,0
2022-04-13 03:00:00+01:00,1.0834236145019531,1.0842459201812744,1.0830715894699097,1.0838934183120728,1.0838934183120728,0
2022-04-13 04:00:00+01:00,1.0837758779525757,1.0845986604690552,1.0837758779525757,1.0840108394622803,1.0840108394622803,0
2022-04-13 05:00:00+01:00,1.0840108394622803,1.0843634605407715,1.0833063125610352,1.0835410356521606,1.0835410356521606,0
2022-04-13 06:00:00+01:00,1.0840108394622803,1.0849517583847046,1.0833063125610352,1.0847163200378418,1.0847163200378418,0
2022-04-13 07:00:00+01:00,1.0845986604690552,1.0847163200378418,1.082602620124817,1.0828369855880737,1.0828369855880737,0
2022-04-13 08:00:00+01:00,1.0827198028564453,1.0842459201812744,1.0817828178405762,1.0842459201812744,1.0842459201812744,0
2022-04-13 09:00:00+01:00,1.0840108394622803,1.0843634605407715,1.0831888914108276,1.0843634605407715,1.0843634605407715,0
2022-04-13 10:00:00+01:00,1.0838934183120728,1.0841283798217773,1.0829542875289917,1.0837758779525757,1.0837758779525757,0
2022-04-13 11:00:00+01:00,1.0836584568023682,1.0841283798217773,1.082602620124817,1.0829542875289917,1.0829542875289917,0
2022-04-13 12:00:00+01:00,1.0830715894699097,1.0850694179534912,1.0829542875289917,1.0833063125610352,1.0833063125610352,0
2022-04-13 13:00:00+01:00,1.0836584568023682,1.0836584568023682,1.0818997621536255,1.0822510719299316,1.0822510719299316,0
2022-04-13 14:00:00+01:00,1.08236825466156,1.0829542875289917,1.0813149213790894,1.0820168256759644,1.0820168256759644,0
2022-04-13 15:00:00+01:00,1.0820168256759644,1.0850694179534912,1.0818997621536255,1.0850694179534912,1.0850694179534912,0
2022-04-13 16:00:00+01:00,1.0850694179534912,1.087902545928955,1.0850694179534912,1.0874292850494385,1.0874292850494385,0
2022-04-13 17:00:00+01:00,1.0876659154891968,1.089680790901184,1.0876659154891968,1.0884946584701538,1.0884946584701538,0
2022-04-13 18:00:00+01:00,1.0884946584701538,1.0889687538146973,1.0876659154891968,1.0877841711044312,1.0877841711044312,0
2022-04-13 19:00:00+01:00,1.0876659154891968,1.0892059803009033,1.0876659154891968,1.0888501405715942,1.0888501405715942,0
2022-04-13 20:00:00+01:00,1.0888501405715942,1.0897995233535767,1.0886130332946777,1.0887316465377808,1.0887316465377808,0
2022-04-13 21:00:00+01:00,1.0887316465377808,1.0897995233535767,1.0887316465377808,1.089561939239502,1.089561939239502,0
2022-04-13 22:00:00+01:00,1.089561939239502,1.0900371074676514,1.0890873670578003,1.0893245935440063,1.0893245935440063,0
2022-04-13 23:00:00+01:00,1.089561939239502,1.0897995233535767,1.0890873670578003,1.0893245935440063,1.0893245935440063,0
2022-04-14 00:00:00+01:00,1.0893245935440063,1.090274691581726,1.0893245935440063,1.090274691581726,1.090274691581726,0
2022-04-14 01:00:00+01:00,1.0900371074676514,1.0903936624526978,1.0886130332946777,1.0887316465377808,1.0887316465377808,0
2022-04-14 02:00:00+01:00,1.0888501405715942,1.0913456678390503,1.0886130332946777,1.0909883975982666,1.0909883975982666,0
2022-04-14 03:00:00+01:00,1.090869426727295,1.091226577758789,1.0905125141143799,1.0905125141143799,1.0905125141143799,0
2022-04-14 04:00:00+01:00,1.0906314849853516,1.0913456678390503,1.0905125141143799,1.0911074876785278,1.0911074876785278,0
2022-04-14 05:00:00+01:00,1.0909883975982666,1.091941475868225,1.0907504558563232,1.0917030572891235,1.0917030572891235,0
2022-04-14 06:00:00+01:00,1.0915838479995728,1.0924185514450073,1.0914647579193115,1.0914647579193115,1.0914647579193115,0
2022-04-14 07:00:00+01:00,1.0914647579193115,1.0927767753601074,1.0913456678390503,1.0920606851577759,1.0920606851577759,0
2022-04-14 08:00:00+01:00,1.0921800136566162,1.0924185514450073,1.0907504558563232,1.091226577758789,1.091226577758789,0
2022-04-14 09:00:00+01:00,1.090869426727295,1.0918222665786743,1.0906314849853516,1.0915838479995728,1.0915838479995728,0
2022-04-14 10:00:00+01:00,1.091226577758789,1.0922993421554565,1.0906314849853516,1.0917030572891235,1.0917030572891235,0
2022-04-14 11:00:00+01:00,1.0917030572891235,1.0921800136566162,1.0905125141143799,1.090869426727295,1.090869426727295,0
2022-04-14 12:00:00+01:00,1.090869426727295,1.0917030572891235,1.08695650100708,1.08695650100708,1.08695650100708,0
2022-04-14 13:00:00+01:00,1.0876659154891968,1.0889687538146973,1.0848339796066284,1.0848339796066284,1.0848339796066284,0
2022-04-14 14:00:00+01:00,1.0850694179534912,1.0850694179534912,1.0760787725448608,1.077702283859253,1.077702283859253,0
2022-04-14 15:00:00+01:00,1.077702283859253,1.0800302028656006,1.077470064163208,1.077934741973877,1.077934741973877,0
2022-04-14 16:00:00+01:00,1.077934741973877,1.0817828178405762,1.077702283859253,1.0800302028656006,1.0800302028656006,0
2022-04-14 17:00:00+01:00,1.080263614654541,1.0833063125610352,1.0801469087600708,1.0820168256759644,1.0820168256759644,0
2022-04-14 18:00:00+01:00,1.0820168256759644,1.0830715894699097,1.0814317464828491,1.082602620124817,1.082602620124817,0
2022-04-14 19:00:00+01:00,1.0827198028564453,1.0836584568023682,1.0824854373931885,1.0836584568023682,1.0836584568023682,0
2022-04-14 20:00:00+01:00,1.0838934183120728,1.0840108394622803,1.0827198028564453,1.0827198028564453,1.0827198028564453,0
2022-04-14 21:00:00+01:00,1.0828369855880737,1.0838934183120728,1.0828369855880737,1.0831888914108276,1.0831888914108276,0
2022-04-14 22:00:00+01:00,1.0836584568023682,1.0837758779525757,1.0828369855880737,1.0828369855880737,1.0828369855880737,0
2022-04-14 23:00:00+01:00,1.0834236145019531,1.0834236145019531,1.082602620124817,1.0827198028564453,1.0827198028564453,0
2022-04-15 00:00:00+01:00,1.0834236145019531,1.0834236145019531,1.0817828178405762,1.0828369855880737,1.0828369855880737,0
2022-04-15 01:00:00+01:00,1.0829542875289917,1.0829542875289917,1.08119797706604,1.08119797706604,1.08119797706604,0
2022-04-15 02:00:00+01:00,1.0813149213790894,1.0818997621536255,1.080964207649231,1.0814317464828491,1.0814317464828491,0
2022-04-15 03:00:00+01:00,1.0813149213790894,1.0820168256759644,1.0803803205490112,1.0803803205490112,1.0803803205490112,0
2022-04-15 04:00:00+01:00,1.080964207649231,1.080964207649231,1.0801469087600708,1.0807305574417114,1.0807305574417114,0
2022-04-15 05:00:00+01:00,1.0807305574417114,1.08119797706604,1.0804970264434814,1.0808473825454712,1.0808473825454712,0
2022-04-15 06:00:00+01:00,1.0807305574417114,1.0813149213790894,1.0806137323379517,1.0808473825454712,1.0808473825454712,0
2022-04-15 07:00:00+01:00,1.080964207649231,1.0816657543182373,1.0806137323379517,1.0806137323379517,1.0806137323379517,0
2022-04-15 08:00:00+01:00,1.0806137323379517,1.0817828178405762,1.0806137323379517,1.0817828178405762,1.0817828178405762,0
2022-04-15 09:00:00+01:00,1.0817828178405762,1.0829542875289917,1.0814317464828491,1.0822510719299316,1.0822510719299316,0
2022-04-15 10:00:00+01:00,1.0821340084075928,1.082602620124817,1.0816657543182373,1.0816657543182373,1.0816657543182373,0
2022-04-15 11:00:00+01:00,1.0820168256759644,1.08236825466156,1.080964207649231,1.08119797706604,1.08119797706604,0
2022-04-15 12:00:00+01:00,1.0810810327529907,1.0817828178405762,1.0807305574417114,1.0817828178405762,1.0817828178405762,0
2022-04-15 13:00:00+01:00,1.0818997621536255,1.08236825466156,1.081548810005188,1.081548810005188,1.081548810005188,0
2022-04-15 14:00:00+01:00,1.081548810005188,1.0818997621536255,1.0810810327529907,1.0818997621536255,1.0818997621536255,0
2022-04-15 15:00:00+01:00,1.0813149213790894,1.0816657543182373,1.0808473825454712,1.0810810327529907,1.0810810327529907,0
2022-04-15 16:00:00+01:00,1.0810810327529907,1.0817828178405762,1.080964207649231,1.0813149213790894,1.0813149213790894,0
2022-04-15 17:00:00+01:00,1.0810810327529907,1.0817828178405762,1.0808473825454712,1.0810810327529907,1.0810810327529907,0
2022-04-15 18:00:00+01:00,1.08119797706604,1.0817828178405762,1.0808473825454712,1.0817828178405762,1.0817828178405762,0
2022-04-15 19:00:00+01:00,1.0813149213790894,1.0816657543182373,1.0810810327529907,1.08119797706604,1.08119797706604,0
2022-04-15 20:00:00+01:00,1.0813149213790894,1.0817828178405762,1.0808473825454712,1.0813149213790894,1.0813149213790894,0
2022-04-15 21:00:00+01:00,1.08119797706604,1.0822510719299316,1.0810810327529907,1.081548810005188,1.081548810005188,0
2022-04-15 22:00:00+01:00,1.0813149213790894,1.0813149213790894,1.0813149213790894,1.0813149213790894,1.0813149213790894,0
2022-04-18 00:00:00+01:00,1.0820168256759644,1.0827198028564453,1.0816657543182373,1.0816657543182373,1.0816657543182373,0
2022-04-18 01:00:00+01:00,1.0817828178405762,1.0818997621536255,1.0796804428100586,1.0804970264434814,1.0804970264434814,0
2022-04-18 02:00:00+01:00,1.0803803205490112,1.081548810005188,1.07991361618042,1.0814317464828491,1.0814317464828491,0
2022-04-18 03:00:00+01:00,1.0810810327529907,1.0813149213790894,1.07991361618042,1.0804970264434814,1.0804970264434814,0
2022-04-18 04:00:00+01:00,1.0806137323379517,1.0808473825454712,1.079563856124878,1.0797970294952393,1.0797970294952393,0
2022-04-18 05:00:00+01:00,1.079563856124878,1.0800302028656006,1.079214334487915,1.079563856124878,1.079563856124878,0
2022-04-18 06:00:00+01:00,1.079563856124878,1.07991361618042,1.079214334487915,1.0796804428100586,1.0796804428100586,0
2022-04-18 07:00:00+01:00,1.0801469087600708,1.0804970264434814,1.0794472694396973,1.0797970294952393,1.0797970294952393,0
2022-04-18 08:00:00+01:00,1.07991361618042,1.0807305574417114,1.079097867012024,1.0794472694396973,1.0794472694396973,0
2022-04-18 09:00:00+01:00,1.0794472694396973,1.07991361618042,1.0788650512695312,1.0794472694396973,1.0794472694396973,0
2022-04-18 10:00:00+01:00,1.0796804428100586,1.080263614654541,1.0793308019638062,1.07991361618042,1.07991361618042,0
2022-04-18 11:00:00+01:00,1.0794472694396973,1.0806137323379517,1.0794472694396973,1.0803803205490112,1.0803803205490112,0
2022-04-18 12:00:00+01:00,1.0803803205490112,1.081548810005188,1.0803803205490112,1.0810810327529907,1.0810810327529907,0
2022-04-18 13:00:00+01:00,1.08119797706604,1.0818997621536255,1.080263614654541,1.0808473825454712,1.0808473825454712,0
2022-04-18 14:00:00+01:00,1.0807305574417114,1.08119797706604,1.0800302028656006,1.080263614654541,1.080263614654541,0
2022-04-18 15:00:00+01:00,1.0803803205490112,1.0808473825454712,1.0794472694396973,1.07991361618042,1.07991361618042,0
2022-04-18 16:00:00+01:00,1.079563856124878,1.0803803205490112,1.0786322355270386,1.0786322355270386,1.0786322355270386,0
2022-04-18 17:00:00+01:00,1.0787487030029297,1.079214334487915,1.0773539543151855,1.07758629322052,1.07758629322052,0
2022-04-18 18:00:00+01:00,1.077470064163208,1.0787487030029297,1.077470064163208,1.0786322355270386,1.0786322355270386,0
2022-04-18 19:00:00+01:00,1.0787487030029297,1.079214334487915,1.0786322355270386,1.0787487030029297,1.0787487030029297,0
2022-04-18 20:00:00+01:00,1.0787487030029297,1.0788650512695312,1.0781670808792114,1.0786322355270386,1.0786322355270386,0
2022-04-18 21:00:00+01:00,1.078515887260437,1.0789813995361328,1.078283429145813,1.078399658203125,1.078399658203125,0
2022-04-18 22:00:00+01:00,1.0773539543151855,1.0787487030029297,1.0773539543151855,1.0786322355270386,1.0786322355270386,0
2022-04-18 23:00:00+01:00,1.0781670808792114,1.0793308019638062,1.0781670808792114,1.078515887260437,1.078515887260437,0
2022-04-19 00:00:00+01:00,1.0787487030029297,1.0788650512695312,1.077934741973877,1.0786322355270386,1.0786322355270386,0
2022-04-19 01:00:00+01:00,1.078283429145813,1.0789813995361328,1.077702283859253,1.0781670808792114,1.0781670808792114,0
2022-04-19 02:00:00+01:00,1.078399658203125,1.0788650512695312,1.077934741973877,1.077934741973877,1.077934741973877,0
2022-04-19 03:00:00+01:00,1.0780508518218994,1.0781670808792114,1.076658010482788,1.0771219730377197,1.0771219730377197,0
2022-04-19 04:00:00+01:00,1.0770059823989868,1.0780508518218994,1.0770059823989868,1.077702283859253,1.077702283859253,0
2022-04-19 05:00:00+01:00,1.077818512916565,1.0787487030029297,1.0770059823989868,1.07758629322052,1.07758629322052,0
2022-04-19 06:00:00+01:00,1.07758629322052,1.0780508518218994,1.0770059823989868,1.0780508518218994,1.0780508518218994,0
2022-04-19 07:00:00+01:00,1.07758629322052,1.079214334487915,1.0771219730377197,1.0787487030029297,1.0787487030029297,0
2022-04-19 08:00:00+01:00,1.0786322355270386,1.0804970264434814,1.078515887260437,1.0804970264434814,1.0804970264434814,0
2022-04-19 09:00:00+01:00,1.0808473825454712,1.0816657543182373,1.0796804428100586,1.0810810327529907,1.0810810327529907,0
2022-04-19 10:00:00+01:00,1.08119797706604,1.0813149213790894,1.0796804428100586,1.080263614654541,1.080263614654541,0
2022-04-19 11:00:00+01:00,1.07991361618042,1.0800302028656006,1.0788650512695312,1.0794472694396973,1.0794472694396973,0
2022-04-19 12:00:00+01:00,1.0793308019638062,1.0800302028656006,1.0788650512695312,1.0800302028656006,1.0800302028656006,0
2022-04-19 13:00:00+01:00,1.0796804428100586,1.080964207649231,1.0793308019638062,1.0797970294952393,1.0797970294952393,0
2022-04-19 14:00:00+01:00,1.079563856124878,1.08119797706604,1.079097867012024,1.080964207649231,1.080964207649231,0
2022-04-19 15:00:00+01:00,1.0804970264434814,1.0807305574417114,1.0789813995361328,1.0789813995361328,1.0789813995361328,0
2022-04-19 16:00:00+01:00,1.079214334487915,1.0800302028656006,1.0786322355270386,1.0794472694396973,1.0794472694396973,0
2022-04-19 17:00:00+01:00,1.079214334487915,1.0803803205490112,1.0787487030029297,1.0800302028656006,1.0800302028656006,0
2022-04-19 18:00:00+01:00,1.0801469087600708,1.0807305574417114,1.0793308019638062,1.0793308019638062,1.0793308019638062,0
2022-04-19 19:00:00+01:00,1.079097867012024,1.07991361618042,1.0786322355270386,1.0794472694396973,1.0794472694396973,0
2022-04-19 20:00:00+01:00,1.0793308019638062,1.07991361618042,1.0786322355270386,1.079097867012024,1.079097867012024,0
2022-04-19 21:00:00+01:00,1.079097867012024,1.0796804428100586,1.0788650512695312,1.079097867012024,1.079097867012024,0
2022-04-19 22:00:00+01:00,1.079214334487915,1.0796804428100586,1.0786322355270386,1.0793308019638062,1.0793308019638062,0
2022-04-19 23:00:00+01:00,1.079097867012024,1.0797970294952393,1.079097867012024,1.0794472694396973,1.0794472694396973,0
2022-04-20 00:00:00+01:00,1.0793308019638062,1.0797970294952393,1.079097867012024,1.0796804428100586,1.0796804428100586,0
2022-04-20 01:00:00+01:00,1.0797970294952393,1.0801469087600708,1.079214334487915,1.07991361618042,1.07991361618042,0
2022-04-20 02:00:00+01:00,1.07991361618042,1.0804970264434814,1.0787487030029297,1.0800302028656006,1.0800302028656006,0
